6,2
9,2
12,2
15,2
18,2
21,2
24,2
27,2
30,2
36,2
39,2
42,2
45,2
48,2
51,2
54,2
57,2
60,2
63,2
6,68
9,68
12,68
15,68
18,68
21,68
24,68
27,68
30,68
33,68
39,68
42,68
45,68
48,68
51,68
54,68
57,68
60,68
63,68
