21,2
39,2
54,2
1,5
21,5
39,5
54,5
1,8
21,8
39,8
54,8
16,13
34,13
49,13
68,13
1,14
16,14
39,14
49,14
21,19
34,19
54,19
68,19
1,22
21,22
39,22
54,22
1,25
21,25
39,25
54,25
16,30
34,30
49,30
68,30
1,31
16,31
34,31
39,31
49,31
21,36
34,36
39,36
57,36
68,37
1,39
21,39
39,39
57,39
1,42
21,42
39,42
57,42
16,47
34,47
68,47
16,50
34,50
52,50
68,50
1,51
16,51
39,51
52,51
21,53
34,53
57,53
68,53
1,56
21,56
39,56
57,56
21,59
39,59
57,59
1,60
16,64
34,64
52,64
68,64
16,66
34,68
52,68
52,47
