5,2
5,70
8,2
8,70
11,2
11,70
14,2
14,70
17,2
17,70
20,2
20,70
23,2
23,70
26,2
26,70
29,2
29,70
32,2
32,70
35,2
35,70
38,2
38,70
41,2
41,70
44,2
44,70
47,2
47,70
50,2
50,70
53,2
53,70
56,2
56,70
59,2
59,70
62,2
62,70
